Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
90,Exit long,2010-11-11 13:00,EXIT - Basso Stop,13027,14,177373,168879.36,2.72,315640.97,5.08,-4378.03,-0.07,1681860,33.64
90,Entry long,2010-11-01 09:15,ENTRY-14L,12669.5,14,177373,168879.36,2.72,315640.97,5.08,-4378.03,-0.07,1681860,33.64
91,Exit long,2010-11-11 13:00,EXIT - Basso Stop,13027,7,89446,57843.89,1.85,131224.69,4.19,-11806.3,-0.38,1741269.1,34.83
91,Entry long,2010-11-01 11:45,PYR1-7L,12778,7,89446,57843.89,1.85,131224.69,4.19,-11806.3,-0.38,1741269.1,34.83
92,Exit long,2010-11-11 13:00,EXIT - Basso Stop,13027,3,38760.45,9857.02,0.73,41305.94,3.04,-5209.06,-0.38,1751804.5,35.04
92,Entry long,2010-11-03 09:15,PYR2-3L,12920.15,3,38760.45,9857.02,0.73,41305.94,3.04,-5209.06,-0.38,1751804.5,35.04
93,Exit long,2010-11-11 13:00,EXIT - Basso Stop,13027,1,13114,-3502.47,-0.76,6980.51,1.52,-4340.24,-0.95,1748531.5,34.97
93,Entry long,2010-11-04 09:15,PYR3-1L,13114,1,13114,-3502.47,-0.76,6980.51,1.52,-4340.24,-0.95,1748531.5,34.97
94,Exit long,2010-12-06 13:00,EXIT - Basso Stop,12289,19,234574,-46096.14,-0.56,156159.95,1.90,-66282.55,-0.81,1701126.5,34.02
94,Entry long,2010-12-01 13:00,ENTRY-19L,12346,19,234574,-46096.14,-0.56,156159.95,1.90,-66282.55,-0.81,1701126.5,34.02
95,Exit long,2010-12-06 13:00,EXIT - Basso Stop,12289,6,74790,-39559.17,-1.51,24311.18,0.93,-45933.82,-1.75,1662876.2,33.26
95,Entry long,2010-12-02 09:15,PYR1-6L,12465,6,74790,-39559.17,-1.51,24311.18,0.93,-45933.82,-1.75,1662876.2,33.26
96,Exit long,2011-01-04 09:15,EXIT - Basso Stop,11737,24,284400,-104826.54,-1.05,83685,0.84,-109137,-1.10,1558049.6,31.16
96,Entry long,2010-12-31 11:45,ENTRY-24L,11850,24,284400,-104826.54,-1.05,83685,0.84,-109137,-1.10,1558049.6,31.16
97,Exit long,2011-02-18 14:15,EXIT - Basso Stop,10966.95,24,267120,-146242.72,-1.56,121073.4,1.29,-213792.6,-2.29,1411807,28.24
97,Entry long,2011-02-17 13:00,ENTRY-24L,11130,24,267120,-146242.72,-1.56,121073.4,1.29,-213792.6,-2.29,1411807,28.24
98,Exit long,2011-03-07 09:15,EXIT - Basso Stop,10751.8,16,175072,-112586.27,-1.84,116216.24,1.90,-137127.77,-2.24,1299220.8,25.98
98,Entry long,2011-03-01 14:15,EOD-ENTRY-16L,10942,16,175072,-112586.27,-1.84,116216.24,1.90,-137127.77,-2.24,1299220.8,25.98
99,Exit long,2011-03-17 11:45,EXIT - Basso Stop,10867,23,253092,-119088.08,-1.34,31795.89,0.36,-119544.11,-1.35,1180132.6,23.60
99,Entry long,2011-03-16 13:00,ENTRY-23L,11004,23,253092,-119088.08,-1.34,31795.89,0.36,-119544.11,-1.35,1180132.6,23.60
100,Exit long,2011-03-31 13:00,EXIT - Basso Stop,11615,22,244159.3,389229.94,4.55,613151.7,7.17,-49048.29,-0.57,1568757,31.38
100,Entry long,2011-03-24 09:15,ENTRY-22L,11098.15,22,244159.3,389229.94,4.55,613151.7,7.17,-49048.29,-0.57,1568757,31.38
101,Exit long,2011-03-31 13:00,EXIT - Basso Stop,11615,1,11202.9,14024.19,3.57,24202.45,6.17,-1064.05,-0.27,1582977.2,31.66
101,Entry long,2011-03-25 09:15,PYR1-1L,11202.9,1,11202.9,14024.19,3.57,24202.45,6.17,-1064.05,-0.27,1582977.2,31.66
102,Exit long,2011-03-31 13:00,EXIT - Basso Stop,11615,1,11575,994.18,0.25,11172.44,2.76,-2405.81,-0.59,1584174,31.68
102,Entry long,2011-03-28 09:15,PYR2-1L,11575,1,11575,994.18,0.25,11172.44,2.76,-2405.81,-0.59,1584174,31.68
103,Exit long,2011-03-31 13:00,EXIT - Basso Stop,11615,1,11825,-7760.2,-1.87,2418.06,0.58,-8514.19,-2.06,1576620.8,31.53
103,Entry long,2011-03-30 14:15,PYR3-1L,11825,1,11825,-7760.2,-1.87,2418.06,0.58,-8514.19,-2.06,1576620.8,31.53
104,Exit long,2011-04-15 11:45,EXIT - Basso Stop,11813.15,24,285984,-96360.24,-0.96,62909.28,0.63,-152676.72,-1.52,1480260.5,29.61
104,Entry long,2011-04-13 14:15,EOD-ENTRY-24L,11916,24,285984,-96360.24,-0.96,62909.28,0.63,-152676.72,-1.52,1480260.5,29.61
105,Exit long,2011-07-06 13:00,EXIT - Basso Stop,11316.9,24,260352,384566.75,4.22,526323.8,5.77,-36476.16,-0.40,1864631.6,37.29
105,Entry long,2011-06-24 13:00,ENTRY-24L,10848,24,260352,384566.75,4.22,526323.8,5.77,-36476.16,-0.40,1864631.6,37.29
106,Exit long,2011-07-06 13:00,EXIT - Basso Stop,11316.9,1,11179.4,4418.81,1.13,10325.36,2.64,-1348.89,-0.34,1869246,37.38
106,Entry long,2011-06-29 14:15,PYR1-1L,11179.4,1,11179.4,4418.81,1.13,10325.36,2.64,-1348.89,-0.34,1869246,37.38
107,Exit long,2011-10-18 09:15,EXIT - Basso Stop,9544,25,243300,-172933.25,-2.03,20154.75,0.24,-190895.25,-2.24,1696312.8,33.93
107,Entry long,2011-10-17 09:15,ENTRY-25L,9732,25,243300,-172933.25,-2.03,20154.75,0.24,-190895.25,-2.24,1696312.8,33.93
108,Exit long,2011-12-05 10:30,EXIT - Basso Stop,9109.45,24,221568,-110645.41,-1.43,0,0.00,-123283.44,-1.59,1585667.4,31.71
108,Entry long,2011-12-02 14:15,EOD-ENTRY-24L,9232,24,221568,-110645.41,-1.43,0,0.00,-123283.44,-1.59,1585667.4,31.71
109,Exit long,2012-01-16 09:15,EXIT - Basso Stop,8845,1,8648,6588.87,2.18,14756.91,4.87,-847.84,-0.28,1588614.1,31.77
109,Entry long,2012-01-10 09:15,ENTRY-21L,8648,1,8648,6588.87,2.18,14756.91,4.87,-847.84,-0.28,1588614.1,31.77
110,Exit long,2012-01-18 10:30,EXIT - Basso Stop,8961.05,1,8648,10648.59,3.52,17068.66,5.64,-847.84,-0.28,1599254.9,31.99
110,Entry long,2012-01-10 09:15,ENTRY-21L,8648,1,8648,10648.59,3.52,17068.66,5.64,-847.84,-0.28,1599254.9,31.99
111,Exit long,2012-01-30 11:45,EXIT - Basso Stop,9622.7,19,164312,642100.5,11.16,842173.3,14.64,-16108.96,-0.28,2243906.8,44.88
111,Entry long,2012-01-10 09:15,ENTRY-21L,8648,19,164312,642100.5,11.16,842173.3,14.64,-16108.96,-0.28,2243906.8,44.88
112,Exit long,2012-01-30 11:45,EXIT - Basso Stop,9622.7,2,17466,61636.55,10.08,82696.84,13.52,-1775.65,-0.29,2305849,46.12
112,Entry long,2012-01-10 13:00,PYR1-3L,8733,2,17466,61636.55,10.08,82696.84,13.52,-1775.65,-0.29,2305849,46.12
113,Exit long,2012-01-30 11:45,EXIT - Basso Stop,9622.7,1,8733,30818.28,10.08,41348.42,13.52,-887.83,-0.29,2336820.2,46.74
113,Entry long,2012-01-10 13:00,PYR1-3L,8733,1,8733,30818.28,10.08,41348.42,13.52,-887.83,-0.29,2336820.2,46.74
114,Exit long,2012-01-30 11:45,EXIT - Basso Stop,9622.7,1,8962.95,22766,7.25,33296.15,10.61,-5069.1,-1.62,2359743,47.19
114,Entry long,2012-01-12 09:15,PYR2-1L,8962.95,1,8962.95,22766,7.25,33296.15,10.61,-5069.1,-1.62,2359743,47.19
115,Exit long,2012-01-30 11:45,EXIT - Basso Stop,9622.7,1,9095,18141.94,5.70,28672.09,9.00,-6544.91,-2.06,2378044,47.56
115,Entry long,2012-01-17 09:15,PYR3-1L,9095,1,9095,18141.94,5.70,28672.09,9.00,-6544.91,-2.06,2378044,47.56
116,Exit long,2012-01-30 11:45,EXIT - Basso Stop,9622.7,1,9166,15655.7,4.88,26185.85,8.16,-1192.9,-0.37,2393860.2,47.88
116,Entry long,2012-01-19 10:30,PYR4-1L,9166,1,9166,15655.7,4.88,26185.85,8.16,-1192.9,-0.37,2393860.2,47.88
117,Exit long,2012-01-30 11:45,EXIT - Basso Stop,9622.7,1,9348,9282.51,2.84,19812.66,6.05,-429.59,-0.13,2403306.2,48.07
117,Entry long,2012-01-20 09:15,PYR5-1L,9348,1,9348,9282.51,2.84,19812.66,6.05,-429.59,-0.13,2403306.2,48.07
118,Exit long,2012-02-16 10:30,EXIT - Basso Stop,10834,1,10765,2037.02,0.54,7966.61,2.11,-643.39,-0.17,2400251.8,48.01
118,Entry long,2012-02-15 09:15,ENTRY-26L,10765,1,10765,2037.02,0.54,7966.61,2.11,-643.39,-0.17,2400251.8,48.01
119,Exit long,2012-02-22 09:15,EXIT - Basso Stop,11023.3,1,10765,8659.21,2.30,16779.61,4.45,-643.39,-0.17,2408903.2,48.18
119,Entry long,2012-02-15 09:15,ENTRY-26L,10765,1,10765,8659.21,2.30,16779.61,4.45,-643.39,-0.17,2408903.2,48.18
120,Exit long,2012-02-22 10:30,EXIT - Basso Stop,10993.6,24,258360,182885.39,2.02,402710.7,4.45,-15441.3,-0.17,2596310,51.93
120,Entry long,2012-02-15 09:15,ENTRY-26L,10765,24,258360,182885.39,2.02,402710.7,4.45,-15441.3,-0.17,2596310,51.93
121,Exit long,2012-02-22 10:30,EXIT - Basso Stop,10993.6,1,10858,4363.6,1.15,13522.99,3.56,-2216.51,-0.58,2600863.5,52.02
121,Entry long,2012-02-15 11:45,PYR1-1L,10858,1,10858,4363.6,1.15,13522.99,3.56,-2216.51,-0.58,2600863.5,52.02
122,Exit long,2012-02-22 10:30,EXIT - Basso Stop,10993.6,1,10968.9,480.16,0.13,9639.54,2.51,-6099.96,-1.59,2601535.8,52.03
122,Entry long,2012-02-15 14:15,PYR2-1L,10968.9,1,10968.9,480.16,0.13,9639.54,2.51,-6099.96,-1.59,2601535.8,52.03
123,Exit long,2012-02-22 10:30,EXIT - Basso Stop,10993.6,1,11197.3,-7517.84,-1.92,1641.55,0.42,-8501.45,-2.17,2594213.8,51.88
123,Entry long,2012-02-17 09:15,PYR3-1L,11197.3,1,11197.3,-7517.84,-1.92,1641.55,0.42,-8501.45,-2.17,2594213.8,51.88
124,Exit long,2012-03-15 10:30,EXIT - Basso Stop,10732.95,24,254040,115324.46,1.30,356544.3,4.01,-17045.7,-0.19,2708590.5,54.17
124,Entry long,2012-03-09 14:15,EOD-ENTRY-24L,10585,24,254040,115324.46,1.30,356544.3,4.01,-17045.7,-0.19,2708590.5,54.17
125,Exit long,2012-03-15 10:30,EXIT - Basso Stop,10732.95,4,43232,-12014.87,-0.79,28188.44,1.86,-18956.56,-1.25,2697332.2,53.95
125,Entry long,2012-03-13 09:15,PYR1-4L,10808,4,43232,-12014.87,-0.79,28188.44,1.86,-18956.56,-1.25,2697332.2,53.95
126,Exit long,2012-03-15 10:30,EXIT - Basso Stop,10732.95,1,10920,-6925.68,-1.81,3125.15,0.82,-8661.1,-2.26,2690597.8,53.81
126,Entry long,2012-03-14 09:15,PYR2-1L,10920,1,10920,-6925.68,-1.81,3125.15,0.82,-8661.1,-2.26,2690597.8,53.81
127,Exit long,2012-04-04 11:45,EXIT - Basso Stop,10329.5,28,290192,-43949.82,-0.43,145841.64,1.44,-79558.36,-0.78,2646648,52.93
127,Entry long,2012-04-02 11:45,ENTRY-28L,10364,28,290192,-43949.82,-0.43,145841.64,1.44,-79558.36,-0.78,2646648,52.93
128,Exit long,2012-04-13 13:00,EXIT - Basso Stop,10377,28,292824,-89589.15,-0.87,153635.58,1.50,-208915.42,-2.04,2557058.8,51.14
128,Entry long,2012-04-12 13:00,ENTRY-28L,10458,28,292824,-89589.15,-0.87,153635.58,1.50,-208915.42,-2.04,2557058.8,51.14
129,Exit long,2012-06-11 14:15,EXIT - Basso Stop,9869,27,261397.8,168044.44,1.84,382828.28,4.18,-4574.46,-0.05,2724757.8,54.50
129,Entry long,2012-06-06 14:15,EOD-ENTRY-27L,9681.4,27,261397.8,168044.44,1.84,382828.28,4.18,-4574.46,-0.05,2724757.8,54.50
130,Exit long,2012-06-11 14:15,EXIT - Basso Stop,9869,1,9759,3506.51,1.03,11461.47,3.35,-2130.78,-0.62,2728435,54.57
130,Entry long,2012-06-07 11:45,PYR1-1L,9759,1,9759,3506.51,1.03,11461.47,3.35,-2130.78,-0.62,2728435,54.57
131,Exit long,2012-06-11 14:15,EXIT - Basso Stop,9869,1,9983,-4337.41,-1.24,3617.55,1.03,-5004.7,-1.43,2724272.2,54.49
131,Entry long,2012-06-08 14:15,PYR2-1L,9983,1,9983,-4337.41,-1.24,3617.55,1.03,-5004.7,-1.43,2724272.2,54.49
132,Exit long,2012-06-25 14:15,EXIT - Basso Stop,9870,26,264654,-290312.28,-3.13,3695.06,0.04,-288369.44,-3.11,2433960,48.68
132,Entry long,2012-06-25 09:15,ENTRY-26L,10179,26,264654,-290312.28,-3.13,3695.06,0.04,-288369.44,-3.11,2433960,48.68
133,Exit long,2012-07-12 10:30,EXIT - Basso Stop,10646.35,1,10267,12911.27,3.59,18055.33,5.02,-949.67,-0.26,2441821,48.84
133,Entry long,2012-06-29 09:15,ENTRY-20L,10267,1,10267,12911.27,3.59,18055.33,5.02,-949.67,-0.26,2441821,48.84
134,Exit long,2012-07-12 11:45,EXIT - Basso Stop,10576.9,19,195073,199152.9,2.92,343051.22,5.02,-18043.78,-0.26,2644387.8,52.89
134,Entry long,2012-06-29 09:15,ENTRY-20L,10267,19,195073,199152.9,2.92,343051.22,5.02,-18043.78,-0.26,2644387.8,52.89
135,Exit long,2012-07-12 11:45,EXIT - Basso Stop,10576.9,1,10338,7995.49,2.21,15569.09,4.30,-1125.91,-0.31,2652564,53.05
135,Entry long,2012-07-02 09:15,PYR1-7L,10338,1,10338,7995.49,2.21,15569.09,4.30,-1125.91,-0.31,2652564,53.05
136,Exit long,2012-07-12 11:45,EXIT - Basso Stop,10576.9,6,62028,47972.93,2.21,93414.51,4.30,-6755.49,-0.31,2701622.5,54.03
136,Entry long,2012-07-02 09:15,PYR1-7L,10338,6,62028,47972.93,2.21,93414.51,4.30,-6755.49,-0.31,2701622.5,54.03
137,Exit long,2012-07-12 11:45,EXIT - Basso Stop,10576.9,1,10431,4738.86,1.30,12312.46,3.37,-1538.79,-0.42,2706544,54.13
137,Entry long,2012-07-02 13:00,PYR2-1L,10431,1,10431,4738.86,1.30,12312.46,3.37,-1538.79,-0.42,2706544,54.13
138,Exit long,2012-07-12 11:45,EXIT - Basso Stop,10576.9,1,10718.8,-5339.17,-1.42,2234.42,0.60,-5337.83,-1.42,2701392.2,54.03
138,Entry long,2012-07-10 13:00,PYR3-1L,10718.8,1,10718.8,-5339.17,-1.42,2234.42,0.60,-5337.83,-1.42,2701392.2,54.03
139,Exit long,2012-10-03 11:45,EXIT - Basso Stop,11422,28,287231,1129851.6,11.23,1309888.5,13.02,-78281.54,-0.78,3830279.8,76.61
139,Entry long,2012-09-13 09:15,ENTRY-28L,10258.25,28,287231,1129851.6,11.23,1309888.5,13.02,-78281.54,-0.78,3830279.8,76.61
140,Exit long,2012-10-03 11:45,EXIT - Basso Stop,11422,1,10589.3,28759.3,7.76,35189.19,9.49,-790.81,-0.21,3859224.2,77.18
140,Entry long,2012-09-14 09:15,PYR1-1L,10589.3,1,10589.3,28759.3,7.76,35189.19,9.49,-790.81,-0.21,3859224.2,77.18
141,Exit long,2012-10-03 11:45,EXIT - Basso Stop,11422,2,21868,33377.54,4.36,46237.31,6.04,-9059.19,-1.18,3892984.5,77.86
141,Entry long,2012-09-17 09:15,PYR2-2L,10934,2,21868,33377.54,4.36,46237.31,6.04,-9059.19,-1.18,3892984.5,77.86
142,Exit long,2012-10-03 11:45,EXIT - Basso Stop,11422,1,11204.25,7225.29,1.84,13655.18,3.48,-196.07,-0.05,3900405.8,78.01
142,Entry long,2012-09-21 10:30,PYR3-1L,11204.25,1,11204.25,7225.29,1.84,13655.18,3.48,-196.07,-0.05,3900405.8,78.01
143,Exit long,2012-10-03 11:45,EXIT - Basso Stop,11422,1,11443.95,-1168.4,-0.29,5261.48,1.31,-4290.02,-1.07,3899437.8,77.99
143,Entry long,2012-09-24 09:15,PYR4-1L,11443.95,1,11443.95,-1168.4,-0.29,5261.48,1.31,-4290.02,-1.07,3899437.8,77.99
144,Exit long,2012-10-19 11:45,EXIT - Basso Stop,11516,32,371257.6,-109041.97,-0.84,32478.99,0.25,-133953.02,-1.03,3790395.8,75.81
144,Entry long,2012-10-18 13:00,ENTRY-32L,11601.8,32,371257.6,-109041.97,-0.84,32478.99,0.25,-133953.02,-1.03,3790395.8,75.81
145,Exit long,2012-11-08 11:45,EXIT - Basso Stop,11635.95,32,370502.4,51680.07,0.40,236332.2,1.82,-48819.79,-0.38,3841871.2,76.84
145,Entry long,2012-11-06 09:15,ENTRY-32L,11578.2,32,370502.4,51680.07,0.40,236332.2,1.82,-48819.79,-0.38,3841871.2,76.84
146,Exit long,2012-11-08 11:45,EXIT - Basso Stop,11635.95,1,11694.8,-2468.04,-0.60,3302.34,0.81,-3120.16,-0.76,3839607.8,76.79
146,Entry long,2012-11-07 09:15,PYR1-1L,11694.8,1,11694.8,-2468.04,-0.60,3302.34,0.81,-3120.16,-0.76,3839607.8,76.79
147,Exit long,2012-12-07 11:45,EXIT - Basso Stop,12464,1,11627.85,28843.64,7.08,33821.76,8.31,-826.49,-0.20,3861293.2,77.23
147,Entry long,2012-11-27 10:30,ENTRY-32L,11627.85,1,11627.85,28843.64,7.08,33821.76,8.31,-826.49,-0.20,3861293.2,77.23
148,Exit long,2012-12-11 13:00,EXIT - Basso Stop,12379,31,360463.35,801974.06,6.35,1075599.6,8.52,-25621.11,-0.20,4669575.5,93.39
148,Entry long,2012-11-27 10:30,ENTRY-32L,11627.85,31,360463.35,801974.06,6.35,1075599.6,8.52,-25621.11,-0.20,4669575.5,93.39
149,Exit long,2012-12-11 13:00,EXIT - Basso Stop,12379,1,11789.15,20221.81,4.90,29048.44,7.04,-229.06,-0.06,4690003.5,93.80
149,Entry long,2012-11-29 09:15,PYR1-1L,11789.15,1,11789.15,20221.81,4.90,29048.44,7.04,-229.06,-0.06,4690003.5,93.80
150,Exit long,2012-12-11 13:00,EXIT - Basso Stop,12379,1,11995.8,12985.44,3.09,21812.07,5.19,-6887.93,-1.64,4703199,94.06
150,Entry long,2012-11-29 14:15,PYR2-1L,11995.8,1,11995.8,12985.44,3.09,21812.07,5.19,-6887.93,-1.64,4703199,94.06
151,Exit long,2012-12-11 13:00,EXIT - Basso Stop,12379,1,12203.4,5715.81,1.34,14542.44,3.40,-14157.56,-3.31,4709128.5,94.18
151,Entry long,2012-11-30 13:00,PYR3-1L,12203.4,1,12203.4,5715.81,1.34,14542.44,3.40,-14157.56,-3.31,4709128.5,94.18
152,Exit long,2012-12-11 13:00,EXIT - Basso Stop,12379,1,12584.8,-7639.87,-1.73,1186.77,0.27,-9838.23,-2.23,4701708.5,94.03
152,Entry long,2012-12-06 14:15,PYR4-1L,12584.8,1,12584.8,-7639.87,-1.73,1186.77,0.27,-9838.23,-2.23,4701708.5,94.03
153,Exit long,2013-01-07 14:15,EXIT - Basso Stop,12773.05,35,444491.25,74190.41,0.48,249777.66,1.60,-19722.35,-0.13,4775676,95.51
153,Entry long,2013-01-01 09:15,ENTRY-35L,12699.75,35,444491.25,74190.41,0.48,249777.66,1.60,-19722.35,-0.13,4775676,95.51
154,Exit long,2013-01-07 14:15,EXIT - Basso Stop,12773.05,1,12745.05,533.43,0.12,5550.21,1.24,-749.79,-0.17,4776432.5,95.53
154,Entry long,2013-01-01 11:45,PYR1-1L,12745.05,1,12745.05,533.43,0.12,5550.21,1.24,-749.79,-0.17,4776432.5,95.53
155,Exit long,2013-04-18 09:15,EXIT - Basso Stop,11915,1,11802.6,3518.94,0.85,9712.45,2.35,-346.55,-0.08,4772512,95.45
155,Entry long,2013-04-16 13:00,ENTRY-36L,11802.6,1,11802.6,3518.94,0.85,9712.45,2.35,-346.55,-0.08,4772512,95.45
156,Exit long,2013-04-23 09:15,EXIT - Basso Stop,12462,1,11802.6,22654.37,5.48,28869.71,6.99,-346.55,-0.08,4794507,95.89
156,Entry long,2013-04-16 13:00,ENTRY-36L,11802.6,1,11802.6,22654.37,5.48,28869.71,6.99,-346.55,-0.08,4794507,95.89
157,Exit long,2013-04-23 13:00,EXIT - Basso Stop,12380,34,401288.4,672717.4,4.79,981569.94,6.99,-11782.55,-0.08,5474246.5,109.48
157,Entry long,2013-04-16 13:00,ENTRY-36L,11802.6,34,401288.4,672717.4,4.79,981569.94,6.99,-11782.55,-0.08,5474246.5,109.48
158,Exit long,2013-04-23 13:00,EXIT - Basso Stop,12380,1,12026.9,11931.38,2.83,21015.28,4.99,-5411.47,-1.28,5486388.5,109.73
158,Entry long,2013-04-17 10:30,PYR1-1L,12026.9,1,12026.9,11931.38,2.83,21015.28,4.99,-5411.47,-1.28,5486388.5,109.73
159,Exit long,2013-04-23 13:00,EXIT - Basso Stop,12380,1,12138,8040.94,1.89,17124.84,4.03,-1141.66,-0.27,5494642,109.89
159,Entry long,2013-04-18 11:45,PYR2-1L,12138,1,12138,8040.94,1.89,17124.84,4.03,-1141.66,-0.27,5494642,109.89
160,Exit long,2013-04-23 13:00,EXIT - Basso Stop,12380,1,12249,4153.99,0.97,13237.89,3.09,-214.36,-0.05,5499010.5,109.98
160,Entry long,2013-04-18 14:15,PYR3-1L,12249,1,12249,4153.99,0.97,13237.89,3.09,-214.36,-0.05,5499010.5,109.98
161,Exit long,2013-04-23 13:00,EXIT - Basso Stop,12380,1,12465.5,-3427.3,-0.79,5656.6,1.30,-4418.15,-1.01,5495801,109.92
161,Entry long,2013-04-22 09:15,PYR4-1L,12465.5,1,12465.5,-3427.3,-0.79,5656.6,1.30,-4418.15,-1.01,5495801,109.92
162,Exit long,2013-04-23 13:00,EXIT - Basso Stop,12380,1,12630.85,-9217.44,-2.08,0,0.00,-10208.29,-2.31,5486804.5,109.74
162,Entry long,2013-04-22 14:15,PYR5-1L,12630.85,1,12630.85,-9217.44,-2.08,0,0.00,-10208.29,-2.31,5486804.5,109.74
163,Exit long,2013-05-21 09:15,EXIT - Basso Stop,13065,36,463323.6,229234.89,1.41,594927.8,3.67,-23354.16,-0.14,5715127,114.30
163,Entry long,2013-05-15 10:30,ENTRY-36L,12870.1,36,463323.6,229234.89,1.41,594927.8,3.67,-23354.16,-0.14,5715127,114.30
164,Exit long,2013-05-21 09:15,EXIT - Basso Stop,13065,3,38980.05,6155.19,0.45,36629.6,2.68,-3538.15,-0.26,5721964.5,114.44
164,Entry long,2013-05-15 13:00,PYR1-3L,12993.35,3,38980.05,6155.19,0.45,36629.6,2.68,-3538.15,-0.26,5721964.5,114.44
165,Exit long,2013-05-21 09:15,EXIT - Basso Stop,13065,1,13173,-4239.16,-0.92,5918.97,1.28,-5025.53,-1.09,5717955.5,114.36
165,Entry long,2013-05-16 09:15,PYR2-1L,13173,1,13173,-4239.16,-0.92,5918.97,1.28,-5025.53,-1.09,5717955.5,114.36
166,Exit long,2013-09-12 10:30,EXIT - Basso Stop,10198,13,133247.4,-28220.87,-0.60,93536.67,2.00,-111190.58,-2.38,5685041,113.70
166,Entry long,2013-09-10 09:15,ENTRY-26L,10249.8,13,133247.4,-28220.87,-0.60,93536.67,2.00,-111190.58,-2.38,5685041,113.70
167,Exit long,2013-09-16 11:45,EXIT - Basso Stop,10206.9,13,133247.4,-24173.4,-0.52,141948.67,3.04,-111190.58,-2.38,5660807,113.22
167,Entry long,2013-09-10 09:15,ENTRY-26L,10249.8,13,133247.4,-24173.4,-0.52,141948.67,3.04,-111190.58,-2.38,5660807,113.22
168,Exit long,2013-09-20 10:30,EXIT - Basso Stop,10516.85,13,134953,57057.49,1.21,409868.3,8.67,-151328.67,-3.20,5717681.5,114.35
168,Entry long,2013-09-11 14:15,PYR1-13L,10381,13,134953,57057.49,1.21,409868.3,8.67,-151328.67,-3.20,5717681.5,114.35
169,Exit long,2013-09-20 10:30,EXIT - Basso Stop,10516.85,13,136719.7,-4807.93,-0.10,348002.9,7.27,-155750.34,-3.25,5715266.5,114.31
169,Entry long,2013-09-16 10:30,PYR2-13L,10516.9,13,136719.7,-4807.93,-0.10,348002.9,7.27,-155750.34,-3.25,5715266.5,114.31
170,Exit long,2013-09-20 10:30,EXIT - Basso Stop,10516.85,13,145405.65,-308968.2,-6.07,43842.65,0.86,-343817.34,-6.75,5408842.5,108.18
170,Entry long,2013-09-19 09:15,PYR3-13L,11185.05,13,145405.65,-308968.2,-6.07,43842.65,0.86,-343817.34,-6.75,5408842.5,108.18
171,Exit long,2013-10-07 09:15,EXIT - Basso Stop,9959.2,38,389690,-406856.44,-2.98,317700.44,2.33,-405154.56,-2.97,5001805,100.04
171,Entry long,2013-10-03 13:00,ENTRY-38L,10255,38,389690,-406856.44,-2.98,317700.44,2.33,-405154.56,-2.97,5001805,100.04
172,Exit long,2013-10-07 09:15,EXIT - Basso Stop,9959.2,1,10358,-14313.55,-3.95,606.24,0.17,-14268.76,-3.93,4987672.5,99.75
172,Entry long,2013-10-04 09:15,PYR1-1L,10358,1,10358,-14313.55,-3.95,606.24,0.17,-14268.76,-3.93,4987672.5,99.75
173,Exit long,2013-10-15 09:15,EXIT - Basso Stop,10521.2,29,311467.25,-233125.94,-2.14,44030.57,0.40,-248035.67,-2.27,4754547,95.09
173,Entry long,2013-10-14 09:15,ENTRY-29L,10740.25,29,311467.25,-233125.94,-2.14,44030.57,0.40,-248035.67,-2.27,4754547,95.09
174,Exit long,2013-10-24 14:15,EXIT - Basso Stop,10910.4,1,10793.9,3697.67,0.98,11502.86,3.04,-2318.64,-0.61,4751439.5,95.03
174,Entry long,2013-10-18 14:15,EOD-ENTRY-36L,10793.9,1,10793.9,3697.67,0.98,11502.86,3.04,-2318.64,-0.61,4751439.5,95.03
175,Exit long,2013-10-25 11:45,EXIT - Basso Stop,10841.1,35,377786.5,44568.56,0.34,402600,3.04,-81152.52,-0.61,4802619.5,96.05
175,Entry long,2013-10-18 14:15,EOD-ENTRY-36L,10793.9,35,377786.5,44568.56,0.34,402600,3.04,-81152.52,-0.61,4802619.5,96.05
176,Exit long,2013-10-25 11:45,EXIT - Basso Stop,10841.1,1,11061.4,-8093.79,-2.09,2135.68,0.55,-9342.57,-2.41,4794719,95.89
176,Entry long,2013-10-24 09:15,PYR1-1L,11061.4,1,11061.4,-8093.79,-2.09,2135.68,0.55,-9342.57,-2.41,4794719,95.89
177,Exit long,2013-10-31 09:15,EXIT - Basso Stop,11189.75,4,44841.4,-4452.01,-0.28,31506.28,2.01,-6930.72,-0.44,4783982,95.68
177,Entry long,2013-10-29 13:00,ENTRY-32L,11210.35,4,44841.4,-4452.01,-0.28,31506.28,2.01,-6930.72,-0.44,4783982,95.68
178,Exit long,2013-11-06 11:45,EXIT - Basso Stop,11434.75,28,313889.8,208815.9,1.90,606663.94,5.52,-613926.06,-5.59,4997083,99.94
178,Entry long,2013-10-29 13:00,ENTRY-32L,11210.35,28,313889.8,208815.9,1.90,606663.94,5.52,-613926.06,-5.59,4997083,99.94
179,Exit long,2013-11-06 11:45,EXIT - Basso Stop,11434.75,4,45280,14472.17,0.91,71307.6,4.50,-103062.4,-6.50,5012347.5,100.25
179,Entry long,2013-10-30 11:45,PYR1-4L,11320,4,45280,14472.17,0.91,71307.6,4.50,-103062.4,-6.50,5012347.5,100.25
