Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
361,Entry long,2025-07-18 14:00,ENTRY-112L,97921,112,10967152,1071337.6,0.98,2077644.2,1.89,-170195.77,-0.16,24639566,492.79
362,Exit long,2025-07-30 18:00,EXIT - Basso Stop,98221,116,11438064,-558438.5,-0.49,112169.68,0.10,-501470.3,-0.44,24081126,481.62
362,Entry long,2025-07-30 14:00,ENTRY-116L,98604,116,11438064,-558438.5,-0.49,112169.68,0.10,-501470.3,-0.44,24081126,481.62
363,Exit long,2025-07-31 19:00,EXIT - Basso Stop,98360,77,7604905,-387743.12,-0.51,6635.48,0.01,-398384.53,-0.52,23693384,473.87
363,Entry long,2025-07-31 13:00,ENTRY-77L,98765,77,7604905,-387743.12,-0.51,6635.48,0.01,-398384.53,-0.52,23693384,473.87
364,Exit long,2025-08-05 15:00,EXIT - Basso Stop,100095,50,4965900,338646.75,0.68,678670.5,1.37,-156329.5,-0.31,24032030,480.64
364,Entry long,2025-08-01 18:00,ENTRY-50L,99318,50,4965900,338646.75,0.68,678670.5,1.37,-156329.5,-0.31,24032030,480.64
365,Exit long,2025-09-01 20:00,EXIT - Basso Stop,103738,57,5679195,2280748.8,4.01,3000014,5.28,-99645.98,-0.18,26312780,526.26
365,Entry long,2025-08-22 19:00,ENTRY-57L,99635,57,5679195,2280748.8,4.01,3000014,5.28,-99645.98,-0.18,26312780,526.26
366,Exit long,2025-09-16 20:00,EXIT - Basso Stop,109945,118,12929850,307083.2,0.24,1085850.8,0.84,-82349.25,-0.06,26619862,532.40
366,Entry long,2025-09-15 20:00,ENTRY-118L,109575,118,12929850,307083.2,0.24,1085850.8,0.84,-82349.25,-0.06,26619862,532.40
367,Exit long,2025-09-24 09:00,EXIT - Basso Stop,113342,77,8496950,2217718.5,2.61,2883515.2,3.39,-54804.75,-0.06,28837580,576.75
367,Entry long,2025-09-22 09:00,ENTRY-77L,110350,77,8496950,2217718.5,2.61,2883515.2,3.39,-54804.75,-0.06,28837580,576.75
368,Exit long,2025-09-30 13:00,EXIT - Basso Stop,115755,54,6214482,300553.75,0.48,1134787.6,1.83,-33772.41,-0.05,29138134,582.76
368,Entry long,2025-09-29 09:00,ENTRY-54L,115083,54,6214482,300553.75,0.48,1134787.6,1.83,-33772.41,-0.05,29138134,582.76
369,Exit long,2025-10-09 19:00,EXIT - Basso Stop,121936,42,4991364,1248916.6,2.50,1766763.1,3.54,-71996.82,-0.14,30387052,607.74
369,Entry long,2025-10-06 09:00,ENTRY-42L,118842,42,4991364,1248916.6,2.50,1766763.1,3.54,-71996.82,-0.14,30387052,607.74
370,Exit long,2025-11-06 19:00,EXIT - Basso Stop,120787,59,7161656,-423670.44,-0.59,48561.72,0.07,-432288.28,-0.60,29963380,599.27
370,Entry long,2025-11-06 13:00,ENTRY-59L,121384,59,7161656,-423670.44,-0.59,48561.72,0.07,-432288.28,-0.60,29963380,599.27
371,Exit long,2025-11-11 20:00,EXIT - Basso Stop,123572,67,8207098,639827.9,0.78,1830274.5,2.23,-44385.49,-0.05,30603208,612.06
371,Entry long,2025-11-10 10:00,ENTRY-67L,122494,67,8207098,639827.9,0.78,1830274.5,2.23,-44385.49,-0.05,30603208,612.06
