Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
451,Entry long,2022-02-02 09:15,ENTRY-89L,39240,89,3492360,-1675932.2,-1.37,812267.4,0.66,-1757607.6,-1.44,94589560,1891.79
452,Exit long,2022-02-04 11:45,EXIT - Below ST,38780,45,1775542.5,-1188710,-1.91,69368.52,0.11,-1230006.5,-1.98,93462990,1869.26
452,Entry long,2022-02-02 14:15,PYR1-45L,39456.5,45,1775542.5,-1188710,-1.91,69368.52,0.11,-1230006.5,-1.98,93462990,1869.26
453,Exit long,2022-02-11 09:15,EXIT - Below ST,38522,105,4120032,-2918539.5,-2.02,0,0.00,-3204924.8,-2.22,90544450,1810.89
453,Entry long,2022-02-10 11:45,ENTRY-105L,39238.4,105,4120032,-2918539.5,-2.02,0,0.00,-3204924.8,-2.22,90544450,1810.89
454,Exit long,2022-04-05 14:15,EXIT - Below ST,38019.9,158,5766217.9,8020353,3.97,12433956,6.15,-1298140.1,-0.64,98411144,1968.22
454,Entry long,2022-03-31 09:15,ENTRY-158L,36495.05,158,5766217.9,8020353,3.97,12433956,6.15,-1298140.1,-0.64,98411144,1968.22
455,Exit long,2022-04-05 14:15,EXIT - Below ST,38019.9,79,2909965,3069274.8,3.01,5276076,5.18,-336597.28,-0.33,101582270,2031.65
455,Entry long,2022-04-01 09:15,PYR1-79L,36835,79,2909965,3069274.8,3.01,5276076,5.18,-336597.28,-0.33,101582270,2031.65
456,Exit long,2022-04-05 14:15,EXIT - Below ST,38019.9,40,1480304,1312181.5,2.53,2429549.2,4.68,-90450.64,-0.17,102946264,2058.93
456,Entry long,2022-04-01 11:45,PYR2-40L,37007.6,40,1480304,1312181.5,2.53,2429549.2,4.68,-90450.64,-0.17,102946264,2058.93
457,Exit long,2022-04-29 14:15,EXIT - Below ST,36085,138,5065014,-3336506,-1.88,149232.52,0.08,-3381739,-1.91,99609750,1992.20
457,Entry long,2022-04-29 10:30,ENTRY-138L,36703,138,5065014,-3336506,-1.88,149232.52,0.08,-3381739,-1.91,99609750,1992.20
458,Exit long,2022-05-31 14:15,EXIT - Below ST,35394,130,4614590.5,-790520.9,-0.49,2731834.2,1.69,-897473.2,-0.56,98696460,1973.93
458,Entry long,2022-05-27 09:15,ENTRY-130L,35496.85,130,4614590.5,-790520.9,-0.49,2731834.2,1.69,-897473.2,-0.56,98696460,1973.93
459,Exit long,2022-05-31 14:15,EXIT - Below ST,35394,65,2318420,-785016.06,-0.97,976161.56,1.20,-838492.2,-1.03,97992590,1959.85
459,Entry long,2022-05-27 13:00,PYR1-65L,35668,65,2318420,-785016.06,-0.97,976161.56,1.20,-838492.2,-1.03,97992590,1959.85
460,Exit long,2022-05-31 14:15,EXIT - Below ST,35394,33,1189333.2,-829098.75,-1.99,65037.59,0.16,-856248.2,-2.05,97205120,1944.10
460,Entry long,2022-05-30 09:15,PYR2-33L,36040.4,33,1189333.2,-829098.75,-1.99,65037.59,0.16,-856248.2,-2.05,97205120,1944.10
461,Exit long,2022-07-05 14:15,EXIT - Below ST,33770.75,137,4703593.6,-3021586.2,-1.83,156878.97,0.10,-2898255.2,-1.76,94183540,1883.67
461,Entry long,2022-07-05 09:15,ENTRY-137L,34332.8,137,4703593.6,-3021586.2,-1.83,156878.97,0.10,-2898255.2,-1.76,94183540,1883.67
462,Exit long,2022-07-12 14:15,EXIT - Below ST,35112,117,4140776.25,-1432239.5,-0.99,707651.8,0.49,-1364827.6,-0.94,92751300,1855.03
462,Entry long,2022-07-11 09:15,ENTRY-117L,35391.25,117,4140776.25,-1432239.5,-0.99,707651.8,0.49,-1364827.6,-0.94,92751300,1855.03
463,Exit long,2022-07-26 09:15,EXIT - Below ST,36403.85,130,4696900,915988.5,0.56,3740646,2.27,-1210891.5,-0.74,93542590,1870.85
463,Entry long,2022-07-20 09:15,ENTRY-130L,36130,130,4696900,915988.5,0.56,3740646,2.27,-1210891.5,-0.74,93542590,1870.85
464,Exit long,2022-07-26 09:15,EXIT - Below ST,36403.85,65,2357982.25,124031.86,0.15,1536360.6,1.86,-579389.4,-0.70,93749150,1874.98
464,Entry long,2022-07-21 10:30,PYR1-65L,36276.65,65,2357982.25,124031.86,0.15,1536360.6,1.86,-579389.4,-0.70,93749150,1874.98
465,Exit long,2022-07-26 09:15,EXIT - Below ST,36403.85,33,1204599,-198725.66,-0.47,518302.78,1.23,-182551.22,-0.43,93592584,1871.85
465,Entry long,2022-07-22 09:15,PYR2-33L,36503,33,1204599,-198725.66,-0.47,518302.78,1.23,-182551.22,-0.43,93592584,1871.85
466,Exit long,2022-08-25 14:15,EXIT - Below ST,38954.35,136,5369824,-2894500.5,-1.54,0,0.00,-2878295.8,-1.53,90698090,1813.96
466,Entry long,2022-08-25 11:45,ENTRY-136L,39484,136,5369824,-2894500.5,-1.54,0,0.00,-2878295.8,-1.53,90698090,1813.96
467,Exit long,2022-09-07 09:15,EXIT - Below ST,39574.95,110,4369200,-863728.06,-0.56,1596518,1.04,-3109144.5,-2.03,89718260,1794.37
467,Entry long,2022-08-30 14:15,EOD-ENTRY-110L,39720,110,4369200,-863728.06,-0.56,1596518,1.04,-3109144.5,-2.03,89718260,1794.37
468,Exit long,2022-09-07 09:15,EXIT - Below ST,39574.95,55,2195382.75,-809637.7,-1.05,420485.34,0.55,-1185734.6,-1.54,88985460,1779.71
468,Entry long,2022-09-05 09:15,PYR1-55L,39916.05,55,2195382.75,-809637.7,-1.05,420485.34,0.55,-1185734.6,-1.54,88985460,1779.71
469,Exit long,2022-09-07 09:15,EXIT - Below ST,39574.95,28,1121820,-558296.1,-1.42,0,0.00,-749763.7,-1.91,88466424,1769.33
469,Entry long,2022-09-06 11:45,PYR2-28L,40065,28,1121820,-558296.1,-1.42,0,0.00,-749763.7,-1.91,88466424,1769.33
470,Exit long,2022-09-16 09:15,EXIT - Below ST,41062.5,146,5894458,3107209.5,1.50,7368758,3.57,-834836,-0.40,91416740,1828.34
470,Entry long,2022-09-08 14:15,EOD-ENTRY-146L,40373,146,5894458,3107209.5,1.50,7368758,3.57,-834836,-0.40,91416740,1828.34
471,Exit long,2022-09-16 09:15,EXIT - Below ST,41062.5,73,2971100,717284.3,0.69,2848058.5,2.74,-1253738.5,-1.20,92238020,1844.76
471,Entry long,2022-09-09 09:15,PYR1-73L,40700,73,2971100,717284.3,0.69,2848058.5,2.74,-1253738.5,-1.20,92238020,1844.76
472,Exit long,2022-09-16 09:15,EXIT - Below ST,41062.5,37,1511635,162629.34,0.31,1242610.8,2.35,-836382.25,-1.58,92453550,1849.07
472,Entry long,2022-09-13 09:15,PYR2-37L,40855,37,1511635,162629.34,0.31,1242610.8,2.35,-836382.25,-1.58,92453550,1849.07
473,Exit long,2022-10-07 09:15,EXIT - Below ST,39036.9,101,3998731.4,-2238108.5,-1.60,420695.4,0.30,-2455027,-1.75,90215440,1804.31
473,Entry long,2022-10-06 09:15,ENTRY-101L,39591.4,101,3998731.4,-2238108.5,-1.60,420695.4,0.30,-2455027,-1.75,90215440,1804.31
474,Exit long,2022-10-20 09:15,EXIT - Below ST,40046.55,111,4444773,-297356.16,-0.19,2274112,1.46,-512987.06,-0.33,89799130,1795.98
474,Entry long,2022-10-17 14:15,EOD-ENTRY-111L,40043,111,4444773,-297356.16,-0.19,2274112,1.46,-512987.06,-0.33,89799130,1795.98
475,Exit long,2022-10-20 09:15,EXIT - Below ST,40046.55,56,2261814.8,-829934.75,-1.05,467382.47,0.59,-938721.5,-1.18,89048360,1780.97
475,Entry long,2022-10-18 09:15,PYR1-56L,40389.55,56,2261814.8,-829934.75,-1.05,467382.47,0.59,-938721.5,-1.18,89048360,1780.97
476,Exit long,2022-10-20 09:15,EXIT - Below ST,40046.55,28,1136829.4,-622444.6,-1.56,26213.97,0.07,-676838,-1.70,88465704,1769.31
476,Entry long,2022-10-19 09:15,PYR2-28L,40601.05,28,1136829.4,-622444.6,-1.56,26213.97,0.07,-676838,-1.70,88465704,1769.31
477,Exit long,2022-10-28 11:45,EXIT - Below ST,41097.65,114,4640826,1224305,0.75,3539692.5,2.18,-593149.44,-0.36,89566320,1791.33
477,Entry long,2022-10-21 09:15,ENTRY-114L,40709,114,4640826,1224305,0.75,3539692.5,2.18,-593149.44,-0.36,89566320,1791.33
478,Exit long,2022-10-28 11:45,EXIT - Below ST,41097.65,57,2335731.75,75460.08,0.09,1233153.9,1.51,-833267.1,-1.02,89723530,1794.47
478,Entry long,2022-10-21 11:45,PYR1-57L,40977.75,57,2335731.75,75460.08,0.09,1233153.9,1.51,-833267.1,-1.02,89723530,1794.47
479,Exit long,2022-10-28 11:45,EXIT - Below ST,41097.65,29,1198309,-310355.2,-0.74,278646.94,0.66,-331621.8,-0.79,89455110,1789.10
479,Entry long,2022-10-24 18:15,PYR2-29L,41321,29,1198309,-310355.2,-0.74,278646.94,0.66,-331621.8,-0.79,89455110,1789.10
480,Exit long,2022-11-10 09:15,EXIT - Below ST,41651.9,193,8096890.4,-2597329.2,-0.92,701487.8,0.25,-3004305.2,-1.06,86714930,1734.30
480,Entry long,2022-11-09 09:15,ENTRY-193L,41952.8,193,8096890.4,-2597329.2,-0.92,701487.8,0.25,-3004305.2,-1.06,86714930,1734.30
481,Exit long,2022-11-10 09:15,EXIT - Below ST,41651.9,97,4081619.35,-1732741.6,-1.21,0,0.00,-1937283.9,-1.35,85125040,1702.50
481,Entry long,2022-11-09 13:00,PYR1-97L,42078.55,97,4081619.35,-1732741.6,-1.21,0,0.00,-1937283.9,-1.35,85125040,1702.50
482,Exit long,2022-11-18 10:30,EXIT - Below ST,42405,260,10950563,1846639.8,0.48,4607625.5,1.20,-967034.7,-0.25,86683120,1733.66
482,Entry long,2022-11-11 09:15,ENTRY-260L,42117.55,260,10950563,1846639.8,0.48,4607625.5,1.20,-967034.7,-0.25,86683120,1733.66
483,Exit long,2022-11-18 10:30,EXIT - Below ST,42405,130,5491850,342842.5,0.18,1723335.2,0.90,-851964.75,-0.44,87218180,1744.36
483,Entry long,2022-11-11 10:30,PYR1-130L,42245,130,5491850,342842.5,0.18,1723335.2,0.90,-851964.75,-0.44,87218180,1744.36
484,Exit long,2022-11-18 10:30,EXIT - Below ST,42405,65,2752922.25,-73727.41,-0.08,616519,0.64,-499254.78,-0.52,87240800,1744.82
484,Entry long,2022-11-14 13:00,PYR2-65L,42352.65,65,2752922.25,-73727.41,-0.08,616519,0.64,-499254.78,-0.52,87240800,1744.82
485,Exit long,2022-11-28 09:15,EXIT - Below ST,43170.5,289,12330170.55,4245412.5,0.98,8683576,2.01,-576200.5,-0.13,91160984,1823.22
485,Entry long,2022-11-23 09:15,ENTRY-289L,42664.95,289,12330170.55,4245412.5,0.98,8683576,2.01,-576200.5,-0.13,91160984,1823.22
486,Exit long,2022-11-28 09:15,EXIT - Below ST,43170.5,145,6201969,1585213.2,0.73,3811973.5,1.75,-565975.2,-0.26,92963260,1859.27
486,Entry long,2022-11-23 13:00,PYR1-145L,42772.2,145,6201969,1585213.2,0.73,3811973.5,1.75,-565975.2,-0.26,92963260,1859.27
487,Exit long,2022-11-28 09:15,EXIT - Below ST,43170.5,72,3090243.6,414185.8,0.38,1519887.5,1.40,-230000.53,-0.21,93485610,1869.71
487,Entry long,2022-11-24 09:15,PYR2-72L,42920.05,72,3090243.6,414185.8,0.38,1519887.5,1.40,-230000.53,-0.21,93485610,1869.71
488,Exit long,2022-12-15 11:45,EXIT - Below ST,43998.55,195,8511077.25,1804222.2,0.61,3810762.2,1.28,-950016.44,-0.32,95064344,1901.29
488,Entry long,2022-12-08 13:00,ENTRY-195L,43646.55,195,8511077.25,1804222.2,0.61,3810762.2,1.28,-950016.44,-0.32,95064344,1901.29
489,Exit long,2022-12-15 11:45,EXIT - Below ST,43998.55,98,4291910,397044.62,0.26,1405459.6,0.93,-987136.9,-0.66,95611600,1912.23
489,Entry long,2022-12-08 14:15,PYR1-98L,43795,98,4291910,397044.62,0.26,1405459.6,0.93,-987136.9,-0.66,95611600,1912.23
490,Exit long,2022-12-15 11:45,EXIT - Below ST,43998.55,49,2150715.35,31743.45,0.04,535950.94,0.71,-660347.3,-0.88,95718620,1914.37
490,Entry long,2022-12-09 09:15,PYR2-49L,43892.15,49,2150715.35,31743.45,0.04,535950.94,0.71,-660347.3,-0.88,95718620,1914.37
491,Exit long,2023-01-04 11:45,EXIT - Below ST,43141.95,103,4455265,-719006.25,-0.46,1484340.8,0.95,-1067999.2,-0.68,94880830,1897.62
491,Entry long,2022-12-29 14:15,EOD-ENTRY-103L,43255,103,4455265,-719006.25,-0.46,1484340.8,0.95,-1067999.2,-0.68,94880830,1897.62
492,Exit long,2023-01-04 11:45,EXIT - Below ST,43141.95,52,2259413,-718703.8,-0.91,393665.53,0.50,-894894.44,-1.13,94241210,1884.82
492,Entry long,2022-12-30 09:15,PYR1-52L,43450.25,52,2259413,-718703.8,-0.91,393665.53,0.50,-894894.44,-1.13,94241210,1884.82
493,Exit long,2023-01-04 11:45,EXIT - Below ST,43141.95,26,1134380,-523087.97,-1.32,33096.7,0.08,-558403.3,-1.41,93757820,1875.16
493,Entry long,2023-01-03 14:15,PYR2-26L,43630,26,1134380,-523087.97,-1.32,33096.7,0.08,-558403.3,-1.41,93757820,1875.16
494,Exit long,2023-04-10 09:15,EXIT - Below ST,41025.05,126,5125050,1183423.2,0.66,3128123.2,1.74,-379149.75,-0.21,94805320,1896.11
494,Entry long,2023-03-31 09:15,ENTRY-126L,40675,126,5125050,1183423.2,0.66,3128123.2,1.74,-379149.75,-0.21,94805320,1896.11
495,Exit long,2023-04-10 09:15,EXIT - Below ST,41025.05,63,2571660,271666.9,0.30,1244016.9,1.38,-234215.1,-0.26,95167000,1903.34
495,Entry long,2023-03-31 13:00,PYR1-63L,40820,63,2571660,271666.9,0.30,1244016.9,1.38,-234215.1,-0.26,95167000,1903.34
496,Exit long,2023-04-10 09:15,EXIT - Below ST,41025.05,32,1311902.4,-60392.64,-0.13,433499.4,0.94,-79460.59,-0.17,95152520,1903.05
496,Entry long,2023-04-03 13:00,PYR2-32L,40996.95,32,1311902.4,-60392.64,-0.13,433499.4,0.94,-79460.59,-0.17,95152520,1903.05
497,Exit long,2023-04-19 13:00,EXIT - Below ST,42147.9,225,9337500,4443485.5,1.36,8650294,2.64,-644962.5,-0.20,99349540,1986.99
497,Entry long,2023-04-11 14:15,EOD-ENTRY-225L,41500,225,9337500,4443485.5,1.36,8650294,2.64,-644962.5,-0.20,99349540,1986.99
498,Exit long,2023-04-19 13:00,EXIT - Below ST,42147.9,113,4702528.9,1775149.5,1.08,3887902.2,2.36,-387057.25,-0.23,101289270,2025.79
498,Entry long,2023-04-12 13:00,PYR1-113L,41615.3,113,4702528.9,1775149.5,1.08,3887902.2,2.36,-387057.25,-0.23,101289270,2025.79
499,Exit long,2023-04-19 13:00,EXIT - Below ST,42147.9,56,2339506.4,562667.4,0.69,1609695.2,1.96,-360006.72,-0.44,101933820,2038.68
499,Entry long,2023-04-13 09:15,PYR2-56L,41776.9,56,2339506.4,562667.4,0.69,1609695.2,1.96,-360006.72,-0.44,101933820,2038.68
500,Exit long,2023-05-17 09:15,EXIT - Below ST,43796.3,163,7137770,-463738.34,-0.19,1602591.5,0.64,-1162336.8,-0.46,101343880,2026.88
500,Entry long,2023-05-12 13:00,ENTRY-163L,43790,163,7137770,-463738.34,-0.19,1602591.5,0.64,-1162336.8,-0.46,101343880,2026.88
501,Exit long,2023-05-17 09:15,EXIT - Below ST,43796.3,82,3605843.4,-761037.9,-0.60,278465.47,0.22,-682123.5,-0.54,100709050,2014.18
501,Entry long,2023-05-15 10:30,PYR1-82L,43973.7,82,3605843.4,-761037.9,-0.60,278465.47,0.22,-682123.5,-0.54,100709050,2014.18
502,Exit long,2023-05-31 10:30,EXIT - Below ST,44163.6,172,7588786.2,-274117.38,-0.10,2167375.5,0.82,-806805.5,-0.30,100301190,2006.02
502,Entry long,2023-05-26 13:00,ENTRY-172L,44120.85,172,7588786.2,-274117.38,-0.10,2167375.5,0.82,-806805.5,-0.30,100301190,2006.02
503,Exit long,2023-05-31 10:30,EXIT - Below ST,44163.6,86,3821044.5,-1070790.5,-0.80,149955.94,0.11,-1099194,-0.82,99364136,1987.28
503,Entry long,2023-05-29 09:15,PYR1-86L,44430.75,86,3821044.5,-1070790.5,-0.80,149955.94,0.11,-1099194,-0.82,99364136,1987.28
504,Exit long,2023-06-08 14:15,EXIT - Below ST,44160,265,11791214.75,-3930792.8,-0.95,54303.73,0.01,-4358741.5,-1.06,95433340,1908.67
504,Entry long,2023-06-08 09:15,ENTRY-265L,44495.15,265,11791214.75,-3930792.8,-0.95,54303.73,0.01,-4358741.5,-1.06,95433340,1908.67
505,Exit long,2023-07-06 09:15,EXIT - Below ST,45241.8,154,6796020,5510888,2.31,8482081,3.56,-237860.7,-0.10,100763820,2015.28
505,Entry long,2023-06-27 14:15,EOD-ENTRY-154L,44130,154,6796020,5510888,2.31,8482081,3.56,-237860.7,-0.10,100763820,2015.28
506,Exit long,2023-07-06 09:15,EXIT - Below ST,45241.8,77,3412990.35,2230607.5,1.87,3716204,3.11,-425876.16,-0.36,103113890,2062.28
506,Entry long,2023-06-28 10:30,PYR1-77L,44324.55,77,3412990.35,2230607.5,1.87,3716204,3.11,-425876.16,-0.36,103113890,2062.28
507,Exit long,2023-07-06 09:15,EXIT - Below ST,45241.8,39,1741519.65,679161,1.11,1431606,2.35,-82588.44,-0.14,103854000,2077.08
507,Entry long,2023-06-30 09:15,PYR2-39L,44654.35,39,1741519.65,679161,1.11,1431606,2.35,-82588.44,-0.14,103854000,2077.08
508,Exit long,2023-07-25 10:30,EXIT - Below ST,45826.75,177,7995966.15,3474145.5,1.24,7061526,2.52,-286673.3,-0.10,107115780,2142.32
508,Entry long,2023-07-17 13:00,ENTRY-177L,45174.95,177,7995966.15,3474145.5,1.24,7061526,2.52,-286673.3,-0.10,107115780,2142.32
509,Exit long,2023-07-25 10:30,EXIT - Below ST,45826.75,89,4054617.5,554051.8,0.39,2357876,1.66,-769584.1,-0.54,107811736,2156.24
509,Entry long,2023-07-17 14:15,PYR1-89L,45557.5,89,4054617.5,554051.8,0.39,2357876,1.66,-769584.1,-0.54,107811736,2156.24
510,Exit long,2023-07-25 10:30,EXIT - Below ST,45826.75,44,2013215.6,-30386.74,-0.04,861391.44,1.22,-684768.56,-0.97,107851816,2157.04
510,Entry long,2023-07-18 09:15,PYR2-44L,45754.9,44,2013215.6,-30386.74,-0.04,861391.44,1.22,-684768.56,-0.97,107851816,2157.04
511,Exit long,2023-08-24 14:15,EXIT - Below ST,44525,207,9295345.35,-3401383,-1.04,0,0.00,-3078799.2,-0.95,104450430,2089.01
511,Entry long,2023-08-24 09:15,ENTRY-207L,44905.05,207,9295345.35,-3401383,-1.04,0,0.00,-3078799.2,-0.95,104450430,2089.01
512,Exit long,2023-09-20 09:15,EXIT - Below ST,45649.95,163,7342335,2933825,1.14,7335803,2.85,-648059.5,-0.25,107188890,2143.78
512,Entry long,2023-09-07 14:15,EOD-ENTRY-163L,45045,163,7342335,2933825,1.14,7335803,2.85,-648059.5,-0.25,107188890,2143.78
513,Exit long,2023-09-20 09:15,EXIT - Below ST,45649.95,82,3715169.9,723363.7,0.56,2937855.5,2.26,-485480.44,-0.37,108042280,2160.85
513,Entry long,2023-09-08 10:30,PYR1-82L,45306.95,82,3715169.9,723363.7,0.56,2937855.5,2.26,-485480.44,-0.37,108042280,2160.85
514,Exit long,2023-09-20 09:15,EXIT - Below ST,45649.95,41,1866754.6,40423.16,0.06,1147669.1,1.75,-233948.9,-0.36,108148040,2162.96
514,Entry long,2023-09-11 09:15,PYR2-41L,45530.6,41,1866754.6,40423.16,0.06,1147669.1,1.75,-233948.9,-0.36,108148040,2162.96
515,Exit long,2023-11-30 09:15,EXIT - Below ST,44255,243,10694016.9,1347504.1,0.36,6234094.5,1.66,-1349388.9,-0.36,109212104,2184.24
515,Entry long,2023-11-28 11:45,ENTRY-243L,44008.3,243,10694016.9,1347504.1,0.36,6234094.5,1.66,-1349388.9,-0.36,109212104,2184.24
516,Exit long,2023-11-30 09:15,EXIT - Below ST,44255,122,5389996.6,-58649.73,-0.03,2394700,1.27,-365000.88,-0.19,109342104,2186.84
516,Entry long,2023-11-29 09:15,PYR1-122L,44180.3,122,5389996.6,-58649.73,-0.03,2394700,1.27,-365000.88,-0.19,109342104,2186.84
517,Exit long,2023-11-30 09:15,EXIT - Below ST,44255,61,2708339,-496716.28,-0.52,729958.6,0.77,-476956.88,-0.50,108940180,2178.80
517,Entry long,2023-11-29 10:30,PYR2-61L,44399,61,2708339,-496716.28,-0.52,729958.6,0.77,-476956.88,-0.50,108940180,2178.80
518,Exit long,2023-12-13 09:15,EXIT - Below ST,47184.8,103,4648137.65,7083600,4.35,9363167,5.75,-565002.8,-0.35,115898070,2317.96
518,Entry long,2023-12-01 09:15,ENTRY-103L,45127.55,103,4648137.65,7083600,4.35,9363167,5.75,-565002.8,-0.35,115898070,2317.96
519,Exit long,2023-12-13 09:15,EXIT - Below ST,47184.8,52,2389743.2,2065806.6,2.47,3216656,3.84,-266733,-0.32,118047520,2360.95
519,Entry long,2023-12-04 09:15,PYR1-52L,45956.6,52,2389743.2,2065806.6,2.47,3216656,3.84,-266733,-0.32,118047520,2360.95
520,Exit long,2023-12-13 09:15,EXIT - Below ST,47184.8,26,1201939.7,785272.44,1.86,1360697.1,3.23,-97896.39,-0.23,118874856,2377.50
520,Entry long,2023-12-04 11:45,PYR2-26L,46228.45,26,1201939.7,785272.44,1.86,1360697.1,3.23,-97896.39,-0.23,118874856,2377.50
521,Exit long,2024-01-17 09:15,EXIT - Below ST,47100,191,9216619.05,-8355612,-2.59,917151.56,0.28,-9377748,-2.90,110356730,2207.14
521,Entry long,2024-01-15 11:45,ENTRY-191L,48254.55,191,9216619.05,-8355612,-2.59,917151.56,0.28,-9377748,-2.90,110356730,2207.14
522,Exit long,2024-01-17 09:15,EXIT - Below ST,47100,96,4643424,-4584616,-2.82,76040.16,0.05,-5098360,-3.13,105934630,2118.69
522,Entry long,2024-01-15 14:15,PYR1-96L,48369,96,4643424,-4584616,-2.82,76040.16,0.05,-5098360,-3.13,105934630,2118.69
523,Exit long,2024-02-02 14:15,EXIT - Below ST,46181.45,97,4565693,-3329817.5,-2.08,0,0.00,-3245854.2,-2.03,102604820,2052.10
523,Entry long,2024-02-02 10:30,ENTRY-97L,47069,97,4565693,-3329817.5,-2.08,0,0.00,-3245854.2,-2.03,102604820,2052.10
524,Exit long,2024-02-22 09:15,EXIT - Below ST,46664,102,4736818.8,469442.88,0.28,3263731.8,1.97,-484946.66,-0.29,102948440,2058.97
524,Entry long,2024-02-15 14:15,EOD-ENTRY-102L,46439.4,102,4736818.8,469442.88,0.28,3263731.8,1.97,-484946.66,-0.29,102948440,2058.97
525,Exit long,2024-02-22 09:15,EXIT - Below ST,46664,51,2377821.45,-95029.74,-0.11,1302114.8,1.56,-368109.75,-0.44,102936630,2058.73
525,Entry long,2024-02-19 09:15,PYR1-51L,46623.95,51,2377821.45,-95029.74,-0.11,1302114.8,1.56,-368109.75,-0.44,102936630,2058.73
526,Exit long,2024-02-22 09:15,EXIT - Below ST,46664,26,1216878,-211544.97,-0.50,500724.78,1.17,-350762.22,-0.82,102767680,2055.35
526,Entry long,2024-02-19 11:45,PYR2-26L,46803,26,1216878,-211544.97,-0.50,500724.78,1.17,-350762.22,-0.82,102767680,2055.35
527,Exit long,2024-03-11 09:15,EXIT - Below ST,47823.35,96,4528804.8,1859093.4,1.17,3772355.8,2.38,-185388.17,-0.12,104506970,2090.14
527,Entry long,2024-03-01 10:30,ENTRY-96L,47175.05,96,4528804.8,1859093.4,1.17,3772355.8,2.38,-185388.17,-0.12,104506970,2090.14
528,Exit long,2024-03-11 09:15,EXIT - Below ST,47823.35,48,2279006.4,417895.56,0.52,1374526.8,1.72,-287665.22,-0.36,105004630,2100.09
528,Entry long,2024-03-01 13:00,PYR1-48L,47479.3,48,2279006.4,417895.56,0.52,1374526.8,1.72,-287665.22,-0.36,105004630,2100.09
529,Exit long,2024-03-11 09:15,EXIT - Below ST,47823.35,24,1143960,52803.79,0.13,531119.4,1.33,-242394.6,-0.60,105097470,2101.95
529,Entry long,2024-03-02 11:45,PYR2-24L,47665,24,1143960,52803.79,0.13,531119.4,1.33,-242394.6,-0.60,105097470,2101.95
530,Exit long,2024-04-09 13:00,EXIT - Below ST,48654,117,5573880,3758006,1.92,5681034.5,2.91,-1154339.5,-0.59,108707830,2174.16
530,Entry long,2024-03-28 09:15,ENTRY-117L,47640,117,5573880,3758006,1.92,5681034.5,2.91,-1154339.5,-0.59,108707830,2174.16
531,Exit long,2024-04-09 13:00,EXIT - Below ST,48654,59,2825279.9,1386358.2,1.40,2356090.5,2.38,-730981.3,-0.74,110193080,2203.86
531,Entry long,2024-04-01 09:15,PYR1-59L,47886.1,59,2825279.9,1386358.2,1.40,2356090.5,2.38,-730981.3,-0.74,110193080,2203.86
532,Exit long,2024-04-09 13:00,EXIT - Below ST,48654,29,1393186.1,524151.2,1.07,1000799.25,2.05,-171475.02,-0.35,110765990,2215.32
532,Entry long,2024-04-04 09:15,PYR2-29L,48040.9,29,1393186.1,524151.2,1.07,1000799.25,2.05,-171475.02,-0.35,110765990,2215.32
533,Exit long,2024-05-03 10:30,EXIT - Below ST,49104,126,6103005.3,2513300.8,1.18,6361264,2.98,-1026147.7,-0.48,113117304,2262.35
533,Entry long,2024-04-25 09:15,ENTRY-126L,48436.55,126,6103005.3,2513300.8,1.18,6361264,2.98,-1026147.7,-0.48,113117304,2262.35
534,Exit long,2024-05-03 10:30,EXIT - Below ST,49104,63,3064956.3,785301.7,0.73,2709283.2,2.52,-956088.25,-0.89,114009880,2280.20
534,Entry long,2024-04-25 13:00,PYR1-63L,48650.1,63,3064956.3,785301.7,0.73,2709283.2,2.52,-956088.25,-0.89,114009880,2280.20
535,Exit long,2024-05-03 10:30,EXIT - Below ST,49104,32,1563280,171968.72,0.31,1149229.2,2.10,-74314.8,-0.14,114236560,2284.73
535,Entry long,2024-04-29 09:15,PYR2-32L,48852.5,32,1563280,171968.72,0.31,1149229.2,2.10,-74314.8,-0.14,114236560,2284.73
536,Exit long,2024-05-27 14:15,EXIT - Below ST,49335,113,5479144,2962995,1.54,5155390,2.69,-560178.3,-0.29,117054500,2341.09
536,Entry long,2024-05-23 09:15,ENTRY-113L,48488,113,5479144,2962995,1.54,5155390,2.69,-560178.3,-0.29,117054500,2341.09
537,Exit long,2024-05-27 14:15,EXIT - Below ST,49335,57,2776193.55,1060960.6,1.09,2166859,2.23,-365693.78,-0.38,118212620,2364.25
537,Entry long,2024-05-23 11:45,PYR1-57L,48705.15,57,2776193.55,1060960.6,1.09,2166859,2.23,-365693.78,-0.38,118212620,2364.25
538,Exit long,2024-05-27 14:15,EXIT - Below ST,49335,28,1368270.4,362598.25,0.76,905846.56,1.89,-209344.47,-0.44,118623110,2372.46
538,Entry long,2024-05-23 14:15,PYR2-28L,48866.8,28,1368270.4,362598.25,0.76,905846.56,1.89,-209344.47,-0.44,118623110,2372.46
539,Exit long,2024-06-04 09:15,EXIT - Below ST,49472,92,4671539.2,-4526835.5,-2.77,2117544.2,1.29,-5877394,-3.59,113972460,2279.45
539,Entry long,2024-06-03 09:15,ENTRY-92L,50777.6,92,4671539.2,-4526835.5,-2.77,2117544.2,1.29,-5877394,-3.59,113972460,2279.45
540,Exit long,2024-06-04 09:15,EXIT - Below ST,49472,46,2353544,-2886144,-3.50,436045.97,0.53,-3561423,-4.32,111168696,2223.37
